"filename", "language", "Python", "JSON", "XML", "C++", "CMake", "YAML", "CMake Cache", "Log", "Markdown", "C", "PostCSS", "Batch", "JavaScript", "HTML", "Shell Script", "Makefile", "comment", "blank", "total"
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\test_siphash.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\test_sprintf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 12, 20, 203
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\test_truetype.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 5, 27, 155
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\test_vorbis.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\test_voxel.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\textedit_sample.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 5, 14, 95
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\tilemap_editor_integration_example.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 8, 27, 194
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\truetype_test_win32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 9, 25, 185
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tests\vorbseek\vorbseek.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 1, 18, 125
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\README.footer.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 41, 136
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\README.header.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\build_matrix.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 2, 11, 138
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\easy_font_maker.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 4, 27, 212
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\make_readme.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 8, 66
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\mr.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\trailing_whitespace.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 2, 33
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-src\tools\unicode.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 606, 0, 0, 0, 0, 0, 0, 63, 81, 750
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 122
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\CMakeFiles\4.2.0\CMakeSystem.cmake", "CMake", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\CMakeFiles\CMakeConfigureLog.yaml", "YAML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\CMakeFiles\InstallScripts.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\CMakeFiles\stb-populate.dir\Labels.json", "JSON", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\CMakeLists.txt", "CMake", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\cmake_install.cmake", "CMake", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 57
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\stb-populate-prefix\tmp\stb-populate-gitclone.cmake", "CMake", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 88
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\stb-populate-prefix\tmp\stb-populate-gitupdate.cmake", "CMake", 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 318
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\_deps\stb-subbuild\stb-populate-prefix\tmp\stb-populate-mkdirs.cmake", "CMake", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\cmake_install.cmake", "CMake", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 107
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\dmi_extract.log", "Log", 0, 0, 0, 0, 0, 0, 0, 4001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4001
"c:\Users\nukec\Documents\GitHub\voxelstation13\build_ninja\dmi_extract2.log", "Log", 0, 0, 0, 0, 0, 0, 0, 1723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1723
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\game_modes\extended.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\ammo.json", "JSON", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 75
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\containers.json", "JSON", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 257
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\equipment.json", "JSON", 0, 610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 611
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\guns.json", "JSON", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\medical.json", "JSON", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 131
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\tools.json", "JSON", 0, 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 448
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\item_types\weapons.json", "JSON", 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 229
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\mob_species\drone.json", "JSON", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\mob_species\human.json", "JSON", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\mob_species\mouse.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\reactions\chemistry.json", "JSON", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\sounds.json", "JSON", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\nukec\Documents\GitHub\voxelstation13\data\voxel_types\base.json", "JSON", 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 218
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL.h", "C++", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 5, 92
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_assert.h", "C++", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 483, 50, 696
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_asyncio.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475, 24, 547
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_atomic.h", "C++", 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 45, 683
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_audio.h", "C++", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2130, 103, 2358
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_begin_code.h", "C++", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, 41, 554
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_bits.h", "C++", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 14, 148
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_blendmode.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 12, 203
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_camera.h", "C++", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 454, 28, 536
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_clipboard.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 21, 332
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_close_code.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 42
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_copying.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 23
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_cpuinfo.h", "C++", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 28, 375
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_dialog.h", "C++", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 15, 344
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_dlopennote.h", "C++", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 25, 235
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_egl.h", "C++", 0, 0, 0, 1813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 268, 2356
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_endian.h", "C++", 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 43, 646
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_error.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 18, 227
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_events.h", "C++", 0, 0, 0, 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 924, 107, 1648
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_filesystem.h", "C++", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 28, 535
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_gamepad.h", "C++", 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1356, 96, 1657
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_gpu.h", "C++", 0, 0, 0, 1077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3263, 239, 4579
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_guid.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 12, 107
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_haptic.h", "C++", 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1169, 115, 1462
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_hidapi.h", "C++", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462, 46, 572
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_hints.h", "C++", 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4264, 278, 4832
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_init.h", "C++", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 28, 498
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_intrin.h", "C++", 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 31, 411
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_iostream.h", "C++", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1199, 78, 1380
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_joystick.h", "C++", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1145, 81, 1386
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_keyboard.h", "C++", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 506, 36, 609
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_keycode.h", "C++", 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 9, 348
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_loadso.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 12, 146
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_locale.h", "C++", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 9, 118
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_log.h", "C++", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439, 32, 541
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_main.h", "C++", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 546, 51, 680
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_main_impl.h", "C++", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 34, 152
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_messagebox.h", "C++", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 21, 227
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_metal.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 13, 108
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_misc.h", "C++", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 9, 79
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_mouse.h", "C++", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670, 41, 814
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_mutex.h", "C++", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 882, 79, 1074
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_oldnames.h", "C++", 0, 0, 0, 1170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 68, 1328
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengl.h", "C++", 0, 0, 0, 2136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 746, 3102
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengl_glext.h", "C++", 0, 0, 0, 12354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 673, 13214
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengles.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 39
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengles2.h", "C++", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 52
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengles2_gl2.h", "C++", 0, 0, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 657
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengles2_gl2ext.h", "C++", 0, 0, 0, 3694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 321, 4034
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengles2_gl2platform.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 28
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_opengles2_khrplatform.h", "C++", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 30, 312
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_pen.h", "C++", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 16, 199
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_pixels.h", "C++", 0, 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 983, 86, 1442
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_platform.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 8, 65
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_platform_defines.h", "C++", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 87, 498
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_power.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 9, 107
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_process.h", "C++", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 373, 20, 442
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_properties.h", "C++", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 34, 571
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_rect.h", "C++", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 389, 34, 511
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_render.h", "C++", 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2591, 136, 3027
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_revision.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 7, 57
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_scancode.h", "C++", 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 37, 430
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_sensor.h", "C++", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 28, 322
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_stdinc.h", "C++", 0, 0, 0, 759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5096, 314, 6169
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_storage.h", "C++", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 597, 39, 687
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_surface.h", "C++", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1563, 84, 1770
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_system.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 671, 68, 819
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 64
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_assert.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 16, 99
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_common.h", "C++", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 35, 294
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_compare.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 10, 78
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_crc32.h", "C++", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 19, 122
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_font.h", "C++", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 20, 170
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_fuzzer.h", "C++", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 36, 372
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_harness.h", "C++", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 22, 152
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_log.h", "C++", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 12, 84
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_md5.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 16, 123
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_test_memory.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 10, 67
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_thread.h", "C++", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 455, 41, 580
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_time.h", "C++", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 19, 232
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_timer.h", "C++", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385, 33, 455
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_touch.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 18, 185
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_tray.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 461, 36, 545
"c:\Users\nukec\Documents\GitHub\voxelstation13\includes\SDL3\SDL_version.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 19, 185
